index,group,obst_id,surface,face,external_flux_kw_m2,x,y,z
291,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.25,0.6499999999999999
292,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,-0.15000000000000002,0.75
293,RADM,A01.stl,E-玻璃纤维,-x,1312,0.795,0.15000000000000002,0.75
294,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,-0.25,-0.6499999999999999
295,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,0.25,-0.6499999999999999
296,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,-0.45,-0.55
297,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,0.45,-0.55
298,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,-0.55,-0.45
299,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,0.55,-0.45
300,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,-0.6499999999999999,-0.25
301,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,0.6499999999999999,-0.25
302,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,-0.6499999999999999,0.35
303,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,0.6499999999999999,0.35
304,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,-0.35,0.6499999999999999
305,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,0.35,0.6499999999999999
306,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,-0.15000000000000002,0.8500000000000001
307,RADM,A01.stl,E-玻璃纤维,-x,1312,0.895,0.15000000000000002,0.8500000000000001
308,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,0.0,-0.75
309,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,-0.35,-0.6499999999999999
310,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,0.35,-0.6499999999999999
311,RADM,A01.stl,E-玻璃纤维,-x,997,0.995,-0.6499999999999999,-0.35
312,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,0.6499999999999999,-0.35
313,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,-0.75,0.04999999999999999
314,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,0.75,0.04999999999999999
315,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,-0.6499999999999999,0.45
316,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,0.6499999999999999,0.45
317,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,-0.55,0.55
318,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,0.55,0.55
319,RADM,A01.stl,E-玻璃纤维,-x,1312,0.995,-0.45,0.6499999999999999
